id,name,ppOld,ppNew,ppDiff,minuteUpdated
25626238,A1mane,6873.11,6920.12,602,28176493
9702726,Weaotaku,7176.21,6915.75,109,28176493
1879963,TimG,7246.48,6914.67,-306,28176492
7453536,EJ__,6964.27,6911.49,640,28176493
10530930,Ney3,7099.12,6911.28,-194,28176493
11348658,MysterOnymus,7135.2,6908.20,81,28176493
1437228,Carlos,7048.53,6906.46,648,28176493
4209803,Rey-Don,7105.22,6903.27,246,28176493
15882542,empoyo_silva,6788.86,6903.00,-171,28176493
13264148,Magma,7248.72,6901.59,-311,28176492
382103,Armaggedon25,7107.37,6900.57,331,28176493
11408442,wakkachung,7208.69,6898.42,35,28176493
10705760,mist_0616,6687.5,6897.87,696,28176494
25956888,shinnshinn889,6815.21,6897.54,484,28176493
11401218,Yz96,7116.27,6896.21,-76,28176493
13456532,ZTWZTW,6806.74,6895.33,1135,28176493
9670960,Lutica,6613.05,6892.55,-310,28176494
17493012,Microbliterator,7267.89,6891.87,644,28176492
2036503,Yummy-,7209.99,6890.96,180,28176493
4178365,Eldazare,7048.09,6890.48,280,28176493
4224466,[- T a i g a -],6980.03,6886.59,574,28176493
9264007,Dani24f,7074.86,6886.46,131,28176493
10480961,TkonicRabid,7485.7,6885.26,-704,28176492
7186791,yuki_momoiro722,7284.18,6885.09,408,28176492
9255328,Kutarinkushi05,6988.77,6883.69,85,28176493
12781288,so la do re mi,7198.89,6883.52,225,28176493
5168596,Siegmund99,7188.87,6883.13,107,28176493
15624467,MemeScream,6859.55,6881.91,996,28176493
8329992,ethan_li,6936.52,6881.27,414,28176493
847079,Math Teacher,6909.84,6881.07,544,28176493
2281801,Marmota221,7102.94,6880.23,640,28176493
21412951,Originstory3,7140.51,6879.65,-542,28176493
13348268,DimplesRMe,7130.66,6879.56,73,28176493
2441810,mhk05,7133.98,6879.50,210,28176493
1319686,Kagami Yuki,7134.84,6876.25,698,28176493
20610783,rere0430,7159.45,6876.12,-154,28176493
2789905,Gordon123,7221.22,6874.81,81,28176493
4193212,-[IA]-,7262.54,6874.77,-116,28176492
3252800,flanflanflan,6851.46,6874.41,842,28176493
7243355,alunv,7060.14,6874.27,438,28176493
12820940,VANCANTORUS,7326.67,6871.94,-12,28176492
12921469,errorgorn,7131.53,6871.10,-128,28176493
8484892,vekt0r,7091.97,6866.91,208,28176493
7940176,MysticJM,7244.09,6866.75,110,28176492
10951981,Cm0nsters,7200.69,6866.42,158,28176493
9202186,masa120,7021.37,6866.15,326,28176493
1987327,T-Kanoe,7016.41,6862.46,613,28176493
12735929,Neptar27,7316.49,6861.08,-376,28176492
18751400,Nyarlathotepsan,6728.52,6859.64,399,28176494
2477064,_Kxng,7153.6,6858.89,240,28176493
7807460,ilovemikeneko,7452.71,6858.55,-422,28176492
4630368,-Kale,7118.64,6856.19,209,28176493
18105116,Syntoxical,7264.54,6855.97,-330,28176492
16742015,A7X_Kamul1840MX,6893.28,6855.80,797,28176493
2770422,Micka,7115.8,6855.23,85,28176493
2329572,yoxavv,6941.99,6854.72,594,28176493
7122829,AutisticWeebBoy,7312.83,6854.39,-357,28176492
3786541,Matsuoka-kun,7149.93,6854.30,-287,28176493
1337896,RnKMerRy,7073.44,6854.20,89,28176493
18473946,Shua0209,6925.38,6851.24,299,28176493
23598712,Axx_m,6973.66,6850.79,-80,28176493
8189627,tomo0o0,7244.99,6850.09,-279,28176492
12607655,Blazzto,7237.04,6849.82,-497,28176492
1498739,GrivR,7023.5,6849.35,128,28176493
14590014,poruta8319,6851.23,6849.24,706,28176493
7327015,azsan,6845.24,6849.23,632,28176493
1725266,majiomajio,7102.24,6847.07,144,28176493
10170657,Gwynsun,7230.92,6847.01,-310,28176492
3969390,tuyanaruga,7059.2,6844.81,-49,28176493
17884327,Nsan,7042.91,6844.16,253,28176493
18706950,Jamixiy,7160.84,6843.49,-102,28176493
17555447,jesusito15,7220.57,6843.28,-318,28176493
10051194,-Muke-,7028.89,6842.86,662,28176493
9045874,Ryukishi,7039.99,6842.68,-119,28176493
13945422,-Ariesu,7165.84,6841.50,-458,28176493
1415966,[S_T_A_N_D],6954.69,6841.02,432,28176493
3663182,rhythmnori,7096.28,6840.96,249,28176493
7910282,ddm,6822.61,6840.42,756,28176493
6131356,krkr210,6880.98,6837.83,748,28176493
6666316,Swovine,7169.37,6837.64,-316,28176493
2428998,morton6111,7034.86,6836.61,164,28176493
11992011,mmskJPN,7047.37,6836.36,98,28176493
12502315,TheDanBogach,7033.1,6832.00,347,28176493
